NS_MW,NS_EACN,NS_Vm,NS_density,NS_TAN,NS_SR
-0.06556960857469339,-0.006582869479538725,-0.04698503715368008,-0.0891645563067019,-0.09666333730047913,0.13886297357613378
-0.23443518063211005,-0.10545908099557984,-0.22965768956881558,-0.03779115882686363,-0.23190985442206483,-0.01793410578131898
-0.010931120219087945,-0.013841090808181385,-0.015906990317566247,0.0689589716301091,0.021193631888388464,-0.1399627078117433
0.10380660747801697,0.09507762578149508,0.11371084182799716,-0.056841117207864465,0.010446661427548548,0.054095334966772254
-0.15969407389109141,-0.06147089774679839,-0.14557779188375922,-0.07613623828275377,-0.2000216957235218,0.14051683998918957
0.02138212681712862,0.08644566352054286,0.030105342055923332,-0.04526788228203945,-0.12108552562080492,0.018016175216060287
0.06965630745961034,0.10287310791369546,0.075902395307392,-0.030883348364468047,-0.03614408262728043,-0.058803795393644824
0.009791657824882515,0.0817436299965804,0.017101927043965983,-0.066166994453504,-0.071281889000664,-0.08552483654622806
-0.06314013769014784,-0.11281874494926164,-0.08147469813373036,0.10685741421013234,0.045148655899639005,-0.0617444069951084
0.2090243358284986,0.16991563216012295,0.20350609004713135,0.018736806780570783,0.10213626615496844,0.03183871939324006
-0.11298621741317703,-0.1386071839505586,-0.10975257803722771,-0.011846259981635373,-0.08517692193325957,0.10608117139040663
0.14403290520887801,0.06193695604587678,0.12449773365079293,0.095322136197753,0.11009212342698935,0.054894141435388386
-0.04259751926277902,-0.007168452899599284,-0.051752673212601526,0.04511718071765927,-0.00571100135753286,0.15838062786411833
0.049971718445144066,0.05557258343844032,0.04865226191207689,0.027267552033487626,0.0696868912013656,0.029524370590889134
-0.029788327361027437,-0.06061863693843013,-0.05416549711145764,0.08799689428161606,0.09813307252433826,-0.13887171372383703
0.2094275695143791,0.1738047367985514,0.2037165231805402,0.05360979328980701,0.027095468809765735,-0.05605829171552778
0.0042157793662120305,-0.0344117978225677,0.00801031485482705,-0.01320697739092315,0.013049892944450905,-0.012456471960280522
-0.06789596343668979,-0.08990452297179367,-0.08765205380579098,0.09888116073815782,-0.02590832780024968,-0.15686875553696347
0.07191069699157569,0.041797189600447704,0.06318077868611428,0.051607123539565695,0.022532386290196132,0.08748286502900889
-0.09403830894179001,-0.022466234134481695,-0.09405467553780639,-0.022318829218156058,-0.07227173090574426,0.17346367474654592
0.02048836515805099,0.02253410488606157,0.020913972491479298,0.016222639078377128,-0.030422652484429467,-0.0448814671502892
-0.043273166173214445,-0.08837941794683561,-0.048332597780917884,0.02903347831667996,-0.03553971888878279,-0.036143310437194945
-0.07347363773672957,-0.11367325835496744,-0.07244960677108134,-0.018060794325004646,-0.07084203787433767,0.06925508402200367
-0.009577607395688043,-0.036377937403035424,-0.0203730093726133,0.04488403335217489,0.1729060058898447,0.08178546349733008
0.029358349953034064,-0.08610476358628555,-0.001013069559996076,0.13306487014483198,0.14667522858087417,-0.1824071395043205
0.09687800086741616,0.03174702631995012,0.0928646141731147,0.029340987826649026,0.05382943555142795,0.050167455905145104
0.2386680036347413,0.3113739642388981,0.25087379905817336,-0.07178453259841161,0.0840936946124766,-0.07131895770760588
0.0908602368179515,-0.03447084855594218,0.07733525904658048,0.09606801119641303,0.04272832646710807,0.016063394165174046
0.07877433243036469,0.0025930024366365135,0.06766666127537221,0.07657206655373472,-0.0020206892114020742,0.0118257836638459
-0.07420764859506655,-0.02082815770250548,-0.06367990048765645,-0.08276169348788455,-0.07923651547048934,0.1673043379391022
0.0730358433580401,0.04945094898659592,0.059433407735145494,0.06992201702402416,0.03250327278636046,-0.08001166144131021
-0.03571334257220233,0.020455591727249936,-0.01483995995797677,-0.10348161572466678,-0.09318294796323882,-0.06792529123921848
0.0822106376970633,0.0817651510990567,0.10174481336956917,-0.12644291137184702,0.03658020702009966,0.09426778110643011
0.21224728895016096,0.23654363272340714,0.2254029070434802,-0.04808922121519612,0.06048649752545336,0.10230175797726007
-0.00580161085249816,-0.07834185073113044,-0.02492483922212732,0.10924419371640223,0.07685138284486245,0.10900804813253907
-0.04178377298176295,-0.1122325617342138,-0.05378156524212189,0.08605151723903147,0.028677544832701303,0.032425548498638275
0.1360271048651049,0.04220060131563991,0.13158905546223934,0.01885547947299528,0.14148962589966962,0.012571679961592131
0.12744299228652617,0.01225864989377208,0.09711766147281778,0.18169898563215495,0.14122815673306716,-0.06872087316099108
0.01913622262379254,-0.0008590113378271646,0.00885631169666833,0.036810774437563296,0.060382701929757775,-0.1419632330142735
-0.11871387267901892,-0.020829482860232434,-0.10469134086198364,-0.08620031774814955,-0.16924991906992862,0.1313632761248994
-0.07209827641315483,-0.08149518620649202,-0.09788491635211978,0.11853565268593161,0.018233589195179728,-0.12106441239534184
0.10176270163663201,0.10462170662313072,0.09501579033201056,0.015931650813483952,0.004912742113653639,0.17172116113235314
-0.02446932931858738,0.01294241896032066,-0.01557931280972032,-0.04687490949010103,-0.08230728213942748,0.05746817559479099
-0.10551515084403965,-0.10222373564398039,-0.10636608385306488,-0.015065217641978204,-0.00863106997938202,-0.023426124468694663
-0.07369227022242684,-0.05609496688113413,-0.0895142794038391,0.09011650986599755,0.0067698030678411646,-0.19428878586674808
0.004428851816901955,-0.08263784233087088,-0.006099412367817227,0.06874242503425596,-0.010319045171139494,-0.07786036703350353
-0.012789064096444406,-0.005013681408140264,-0.015937852857823134,0.0052402131058294915,0.008505474187747716,0.009752188338558853
-0.03797691754006002,0.0058522127805394845,-0.03798946729390586,0.03156047253645293,-0.11289263106022714,-0.017449328071752337
-0.056456039174542984,-0.07924558543118895,-0.04559890179112588,-0.06518391240894615,-0.013277343293637521,0.09996771835556312
0.06779225027288525,0.14511679664064345,0.08925944474336658,-0.13638788319025483,-0.06946937609612519,-0.007818529323988634
-0.0016511965660306292,-0.12764759187289826,-0.015696232947142556,0.07699967851356097,0.13742962566797506,-0.09207453577443837
0.01484134558486594,0.0528898835036906,0.0064705363335117025,0.040253440104603515,0.07034869770837059,-0.17782636200204052
-0.07725214436525002,0.001517084454705827,-0.06991769367593469,-0.059830717070502366,-0.07431051476946829,0.13381305772844257
0.03352436244342828,-0.052557110883523175,-0.00682809735194148,0.19464035543816416,0.12098298452422394,-0.15001444160297642
-5.8870795922099235e-05,-0.13237600894079196,-0.010997241530432049,0.04545961898116984,0.2021889717874641,-0.02808533193687914
0.0765741229013971,0.06919441369973366,0.07377896985463148,0.021947478405009286,0.11125854978980843,-0.15012049195307722
-0.1514153752145082,-0.19946577686690628,-0.15343641732732213,0.00030949041322081037,-0.07570459836212347,0.09133805840010072
-0.03308359796000961,0.01847515883674299,-0.03084048865579075,-0.033312657094360223,-0.035294376916921555,0.16470463422409104
0.10069715251712129,0.11948862354674822,0.12358933577067603,-0.09539571299027845,-0.032585786333213664,0.02113229734160117
-0.07828864193088717,-0.10300282041760148,-0.0922039117138119,0.06917144938213177,0.029789259175229437,-0.001264203042158754
-0.02590809563574215,-0.01102309815163708,-0.02928689153243482,0.008632182014557396,0.005512641168068897,0.01991993505731317
0.15061086589073935,0.033428070610869984,0.12067871793985803,0.14081280598563817,0.1663432815549311,0.09769098305178771
0.053658369448155975,0.0063092382286428494,0.057508581315092205,-0.008463196486364363,-0.027307044622702514,-0.06799445177053848
-0.051155478745868406,-0.06240161245884944,-0.03937072886079537,-0.057398946242871826,-0.056878646569644316,-0.003510784009757362
-0.01650387677303268,-0.002724540328704963,-0.01944108565581007,0.028346240122220562,-0.09986517136766103,0.09983611607438013
-0.22558402782263146,-0.21449268981900318,-0.227046291907219,-0.01076094368602027,-0.11391348174916711,-0.07728339497018151
0.016044960576450506,0.03853104067422006,0.011754421496683955,0.016442711851836916,0.0009131452464370272,-0.02074798632724891
0.08297023770099764,-0.0398002976398931,0.08444081088900948,0.008116969423972376,0.03414639409898487,0.067710978251192
0.1538905600268769,0.04656934643253018,0.16005258626467903,-0.0016674676061292613,0.07690959532212956,-0.16223291502725792
0.10417853572985594,0.1286963248067827,0.11832869072247953,-0.06554205050273881,0.010871912184968394,0.09020390325557721
-0.08834775423770302,-0.018751838343937656,-0.06297587451727976,-0.15087997338669792,-0.10137509244968497,-0.05238259882245148
0.13018656134481302,0.16874802709024345,0.11704557473325111,0.07067421311384076,0.06163968952249304,-0.06951570878073116
-0.03459275094616907,-0.03035880880444205,-0.018685706751831573,-0.08197029578897229,-0.04212906272658396,-0.018382420148316873
0.04512283518306291,-0.003958286561096314,0.02295289165887788,0.129294497280147,0.025360423041860813,0.06359658031084799
0.13167114986311418,0.24896787356054623,0.14911709759985012,-0.09172604474722663,-0.10881712318861034,0.24842288659235126
0.10882843103145584,0.03546687940207685,0.10012330270113669,0.04017915046425842,0.10452212357572752,-0.23515315969397593
-0.0616213941848297,0.034326567756862436,-0.062443741024354314,-0.0110476831399639,-0.06999154496513504,-0.00209133035591173
0.03774930871727334,0.0835555777091148,0.053337484712624054,-0.08859039389220254,0.005873506936271171,-0.011331811274346725
-0.049165670192347216,-0.04702522006260559,-0.04431346670822211,-0.011739990068223065,-0.020137505798140793,-0.1154055051200481
0.03428825707992005,-0.0716554998993628,0.0022387366013606885,0.1768403272187454,0.09512902775401672,0.010019886284019949
-0.020393358404293523,-0.07824013606454062,-0.02095052677886241,0.015330486855508153,0.09228863863246717,-0.031196504678902306
0.027940061567997162,-0.07376052512955936,0.013100042220849638,0.08511369502957956,0.10785111956194057,0.0028421780098865446
-0.07620283257079351,-0.028258898045709555,-0.06927033509459748,-0.03780283831897822,-0.07048472685386792,0.06454057747592236
0.009187686773850394,0.04786767651426737,0.01913055175730954,-0.05132216717932016,0.00866436169203125,-0.12358237021551914
-0.2506988367322748,-0.1990552899036466,-0.2507175438775093,0.001102047178369992,-0.11112766298459165,-0.06632908330799493
-0.07485014473237246,-0.05350041804583318,-0.06279501999761174,-0.049952987964664276,-0.09786809294307261,0.12202342810674566
-0.036452251088646886,-0.05629929438029891,-0.037072971240677134,0.007389188706250331,-0.027215640410599016,0.13353386590373836
-0.04375378316210265,-0.06624723338607306,-0.04001724259920488,-0.020548847009689383,-0.008010369195502383,0.07732509790010822
-0.06333351519106918,-0.045512944378618664,-0.04356441011371736,-0.10933883019577954,-0.060671475204697754,-0.024179311378937102
0.0023047589172799504,0.16687262377867562,0.046057063551197486,-0.2410978389273427,-0.18485052948476066,0.07645837312716298
-0.09502265403906389,-0.09458240814021118,-0.08564940177690239,-0.06914396808448225,-0.04015689831217086,0.059669201697475686
0.04604269471358739,-0.0922949245453593,0.01322383640323722,0.1823521351324797,0.1874245381806671,0.10908818014024234
0.05200399647558594,0.08451206903952214,0.06344405247591339,-0.06402146814444003,0.026307447123336217,-0.30541604001136896
0.06498465896124837,-0.026461500488764247,0.04693767882761784,0.11777574124531506,0.10601970716495401,-0.05136284828837126
-0.016635628694543613,-0.06221752181632541,-0.038984795192513785,0.12469238928158043,0.05540691854297366,0.002140062319287306
-0.010065183300735497,0.04519059750914126,0.005243988206826771,-0.09217324271617901,-0.07614501216310006,0.1399907277206248
-0.04000373659523382,-0.11598038322834327,-0.035349410130651064,-0.03239656653446356,0.08395122471224929,0.12436436386591643
-0.027741247503088717,-0.06180922645035942,-0.05597069425680179,0.13898425997555647,0.027770358026330273,-0.0207209695249738
0.13296410800911646,0.12457316913917572,0.1444581602655961,-0.04486202145434462,0.017001409660257347,0.11339244969176128
-0.041246178524878954,-0.02154283947088977,-0.053292322211284555,0.04714211155386212,0.020368679725721102,-0.10900670553328269
0.06287021792262054,-0.06482526508212237,0.022199267285630892,0.22042543432759368,0.213721742738635,-0.21339098594488368
0.018095271208462833,-0.006482297970979036,0.008993273491055396,0.07540844231082482,-0.0387575563386664,-0.013533657099253483
0.016368796476151828,0.04248805390632228,0.007683946686238196,0.03682191304230076,-0.0006650754876276841,0.127775855515063
-0.2526197005428397,-0.1396910976501249,-0.23871704763086413,-0.12874309749616758,-0.21110767151845983,0.12866650830856963
0.0009477070933684409,0.0652966927634254,0.00405708552123661,-0.005607020050789874,-0.03150703477978139,0.05066727029208857
-0.031392360620920184,-0.07610260775076645,-0.03826160309306971,0.03215743358608373,0.015860374891229437,-0.1592698257170771
-0.05457308189135046,-0.17665347019404354,-0.08863507127679388,0.1948277364617148,0.12203570980222476,-0.02512800623623924
0.10326592583204798,0.12970393744774536,0.10684692209114802,-0.015022725249394261,-0.006160551542045506,0.10879112032259605
0.06875002344402834,0.08194490256050446,0.09204721330252853,-0.13519963796494366,-0.013778682257855187,0.0024288448990590038
-0.112132590159118,-0.19726759688213663,-0.13619388265125576,0.12268561249830864,0.06275768310115026,-0.020905704566437325
0.023769273465455883,0.06506524979162108,0.020596128647383093,-0.0014438982969095673,0.03826973428373685,0.061219352556586684
-0.051453939898965496,0.009353842736423,-0.040948937995849075,-0.05042418610119261,-0.1051321050825918,-0.04056390942735538
-0.022633252136397112,-0.023298327301393005,-0.029967451517168918,0.005661082961406274,0.03737989554795225,-0.037160746659913244
0.14980626276823833,0.19216509438349044,0.14715683207891123,0.03235656505853138,0.06731543170914735,0.13060727706984662
0.041820731820115295,0.005628373292123687,0.03370562686315643,0.04423833355804153,0.04188300206271855,0.034587454309867864
-0.12033183410202417,-0.13114241746911895,-0.12011632265367564,0.007743580464130793,-0.11821468362558943,-0.0010403328922940472
-0.05130304254587144,-0.037993726400974794,-0.05888993464177993,0.030152495368902365,-0.02646868832797898,-0.08121410602542338
-0.1368326662732952,-0.13933133393283037,-0.1477455637047289,0.0324738347613827,-0.12191011539107464,-0.0015806493137838294
-0.14962426257709852,-0.07920786055999646,-0.13471164021619986,-0.08802760358325634,-0.10644566128499154,0.013897556989051959
-0.22243979904282396,-0.06700670572718503,-0.19983139067408504,-0.13623619168912454,-0.264052835978034,-0.09787550950706253
-0.06271237885664097,-0.06474353020437582,-0.060948051251453465,-0.004223168645849344,-0.039756164180406874,0.11469302396639021
-0.0001445327546976881,0.03378982655886012,-0.0015974304905168255,0.014763961313206297,-0.023784333765164815,-0.03363418169914946
-0.11156286146179971,-0.07613536032726935,-0.1068792811962818,-0.03601065428811746,-0.09870920701056227,0.021331405900841923
0.05297275328635115,0.028112755118933627,0.05020308905120356,0.01972286917518241,0.012801120954740904,-0.011758257942774164
0.07092154984853297,0.08467719532350693,0.07866474197254301,-0.022910831429143037,0.002912010041929009,0.005838658016611923
0.03631561598607159,0.10046323581750106,0.034274265271468284,0.01764260430278588,-0.006801905982671011,-0.10814128392927153
0.061656018844398065,0.09368856440092614,0.07673348395639577,-0.070466315165976,-0.04161319993797934,0.10907025147102062
0.02683775040751254,0.021443001732927278,0.03854537670345817,-0.06479267007122862,0.002093714084742986,0.09186710603331724
0.010782575132161536,-0.05312538885977912,0.002416503688361973,0.04885244488481868,0.09230271405880863,-0.11711632751378942
0.09669603184490695,0.18309965628574176,0.10497657094037914,-0.04335860279746083,0.03554231931508167,-0.012983218741888417
0.249028647250673,0.12869155153945402,0.2283878759247578,0.12574357969563035,0.1953263685289132,-0.09610540766583672
-0.05680940099276539,0.052467005047501444,-0.05758543052797839,-0.001994956961684425,-0.08505474651064275,-0.05122036086636879
-0.03198438432529155,-0.05265963661939422,-0.02934379025075207,-0.012577366105547778,0.045036875368336685,-0.16245978916835532
0.06963292883449251,0.12973276839737322,0.06712838628087678,-0.024495393743847488,-0.007151710002650953,-0.07144198138145089
-0.031339374302955914,-0.052516552351852,-0.024313709621080346,-0.04320397790862682,-0.028256614183565055,0.08825557526219717
-0.15201672894014556,-0.17566916727807547,-0.15179536354472983,0.011988088315833707,-0.0558078033833921,-0.04109561362725639
-0.24271128288102212,-0.1557507452546181,-0.2638716858376302,0.09300892064382493,-0.10562161525580767,-0.019686484482656166
0.02892911318168003,0.11938449340255379,0.03975947061742817,-0.09500511894235,-0.015781859786245984,-0.2615253903951131
-0.029534335690255008,-0.01901729037742348,-0.033676177308872325,0.03887858510028987,-0.018145618681672023,0.13139096784233878
-0.110569606103577,-0.08729675010301455,-0.10915104029600078,-0.03397071899543534,-0.001759237625989649,0.04904733430285868
-0.1539030209322609,-0.09739147291440352,-0.15416853798893945,0.0005398710669245048,-0.03593681455644601,-0.04026527973253336
-0.0051107257127749,-0.047778226153555314,-0.021177212366070584,0.09419190753459872,0.10332103994523015,-0.018912707666603544
-0.11347058160313432,-0.07582642595444901,-0.13588045903855858,0.0905062074904817,-0.04445194826562194,-0.09892941972705796
0.08147200382694038,0.04532280318990715,0.07511656991287301,0.0341921805482447,0.08464753493622561,-0.04349328820423937
0.002908894716578135,-0.06127545362480375,-0.017980681796631273,0.12331638636604751,0.1372771767234798,-0.06363188805306626
0.09506015345818707,0.12025404046816954,0.09306240581787066,0.02032114328766515,0.13868471833381674,-0.08804566928881377
-0.007029182232864546,-0.07574685511875605,-0.015966359538696278,0.055581479796418774,0.029153415555225708,-0.21748503876304384
-0.09465825326194409,-0.04651346956296378,-0.0770170026126484,-0.10255791914526814,-0.09584241933586321,0.02546325687632847
-0.08397416876042084,-0.044398859954746045,-0.07996223697756719,-0.028516886848400372,-0.07733336667663297,-0.12789611420096073
-0.03293521694859399,-0.03970158603929572,-0.02313942587789803,-0.05786201245413852,-0.015842323123649693,-0.06797158678863272
0.10612570180048386,0.06828606076427464,0.08718097047138805,0.1005349134075495,0.03267596860042941,0.12456972233970955
-0.13795714287166252,-0.10257261857607922,-0.13505502072006006,-0.04877412372442533,-0.08480810724602993,0.11102461336903208
-0.05319289524872585,-0.05178900628385173,-0.03845372414638866,-0.06462535433719759,-0.1100525071381315,0.032502587599587913
0.07897490453941232,0.11448485344346901,0.09597161918416736,-0.10149893354005947,-0.002057320654596071,0.10222891514299788
0.07391515218380226,0.0056375842785429,0.0479325578790408,0.16646941541087004,0.09863998189732592,-0.0269197129881422
0.1532949711149403,-0.0004787677899555293,0.13186908837183287,0.11489420263654151,0.1564619745672928,-0.11187100131012678
0.05563359440927598,-0.012474858741727017,0.03421670910586589,0.11975479327557692,0.0713796546885068,-0.014850517083801338
0.03615330795352475,-0.017234069630581723,0.024466838304570263,0.048912438038820547,0.039026048214222536,-0.05309057769208888
-0.17461315793023022,-0.08449606608710691,-0.15960323261646672,-0.0877213846820197,-0.14128109146591458,0.1497933833340714
-0.07759053316186414,-0.10901166760824094,-0.08681549388110778,0.040407369352859365,-0.0032455950594924192,0.08062543963518223
-0.2686703856543478,-0.21663511495713744,-0.2935043655949458,0.12702878416112526,-0.15432332555173722,0.026963742935495662
0.02327808202959023,0.01717305166733265,0.020400236901385777,0.013384616132231941,0.006700544420825904,-0.1062045244984155
0.05506885002729363,0.06857956414501891,0.055195143475376685,-0.023105171536495953,0.05256378901145215,0.1618994382866954
0.04908765538609357,0.025981010028433036,0.051214931195733594,-0.016846706425665502,0.018197031473189434,-0.0013265160619506146
0.06846182732715624,0.10425537318492746,0.05731850790670873,0.05800312835856112,0.05754521422019219,-0.10282962452013436
0.08704146044863317,0.19397447781869454,0.1206827026835099,-0.20511141174282838,-0.04163485659388167,0.0930148677881295
-0.07618874680691151,-0.09109542861785583,-0.06717730087121818,-0.048092797854560984,-0.10880727122392009,0.08998237602718819
-0.15443287642051,-0.08447909959875093,-0.1494328985115089,-0.019405515811679024,-0.16224119573605622,-0.09088851715617552
0.03578788693974528,0.1034756808662615,0.06373824312624114,-0.14901597882030124,-0.07598339925645273,0.14108862593172883
0.04731157012028756,-0.10878487704212997,0.023826046858405708,0.15224656337032538,0.15414025603979714,0.03459427451529221
-0.09512161724069224,-0.10944207293244314,-0.10549039393121086,0.08451469364388038,-0.058485365749885276,0.12233191294865611
-0.07211463529404692,-0.0931306793224776,-0.08283869036568789,0.06716768101397969,0.016119801758637396,-0.2003823569252962
0.005809513162198056,-0.05186141811545253,-0.007449378223320012,0.08462749946110772,0.06507036094417422,-0.0038521791064240886
0.06360273710303367,-0.051874390073349666,0.038494331049242374,0.13322058796020217,0.1675517349018263,-0.0513821786753414
-0.02963768499921759,-0.07100662061019897,-0.04301469600684635,0.05144832363587504,0.0858047470257223,-0.09402675098059579
-0.029750124224925994,-0.07049983754077735,-0.04406250377931756,0.07480359940690263,0.061404271622464035,-0.040467691178072786
-0.17850431131322003,-0.061747569853011344,-0.15381465773941697,-0.13491858195096318,-0.16314869828436998,0.05452009881394428
-0.13437795478263212,-0.026109293807192333,-0.11741308386384613,-0.10402729558699969,-0.13687135030835262,0.03896864695158129
0.04483808069613128,-0.0006318285833955178,0.04397389981401031,0.020186553456810304,0.10548792798336923,0.05172332028010411
-0.0364150557057742,-0.1619946471478695,-0.053827116332700584,0.1116737039487501,0.052192002445327096,-0.1125146069045629
0.07115310974535435,0.06200518078630601,0.05758821165273961,0.09187668192629111,0.11786470354009677,0.14315804184916994
-0.12498187301952024,-0.09741315318188512,-0.11948352833544583,-0.05219787368695803,-0.0881672933391782,-0.07112050004444492
0.12450369273822418,0.005592055734247699,0.1087151727585935,0.0982535758455608,0.17748434237834113,-0.03945234023507496
0.06930255927254612,0.0832048989618068,0.08307154425453075,-0.0811535529500843,-0.02530817127003419,0.04159759979914319
0.04347939070502461,-0.03938224961982659,0.045468059080916105,0.01129996031022843,0.08860591145802633,-0.023717925874964973
-0.0033552975668418306,0.00970176739742915,0.020831501058260125,-0.11560010948343424,-0.11346740106466316,0.0036901025096603775
-0.03299145804763344,-0.11562461556494444,-0.05176217575041379,0.10636111357815124,0.07053545514331944,0.05614663304700618
-0.01676480202270338,-0.014933203806886213,-0.014061506453030854,-0.011838345448535707,-0.058168549080136044,0.1394836809251862
-0.013273869835390915,0.04077793766873842,-0.003534029033541357,-0.05363660967419747,-0.039708309733044844,-0.19003857705524016
-0.020667050821871702,-0.02819792020223253,-0.02521340514341035,0.04594084565415815,-0.02445396387203232,-0.046591714618135834
-0.03183326175763195,-0.07928144376408038,-0.0274446060004489,-0.010670582488469577,0.014132203137649655,0.04207720962439864
-0.06534831785640859,-0.06599376714539518,-0.07662576075574076,0.03370564252554698,0.02214997167837262,-0.16121875220442414
-0.06983722412569335,-0.04540010353028999,-0.07977336087541187,0.06511334809646668,-0.047027068620058766,0.025432916230791348
-0.11446996221425391,-0.14387572335194793,-0.1265189695500493,0.03587679722881914,0.036710559897830675,-0.1746967995309477
-0.07400063128271714,0.012409455175154249,-0.05870311711377464,-0.07739915406305325,-0.046535195957666815,-0.09057428553908556
0.11381219392348173,0.04710666666875607,0.07971759341012993,0.21479565812332643,0.1112187240615776,0.04100111366912556
-0.05083579032571754,-0.01442770445470925,-0.04315797110903303,-0.0667651327012947,-0.0815246617726476,0.19528338823964225
0.015894112668167776,0.11564522954793217,0.026931872128400588,-0.04332260922009957,-0.08809068632008396,-0.14151602861394283
